ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE,CONCENTRATION_PPM
1572,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,2.7
1573,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.026,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,0.026
1574,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,1.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,1.7
1575,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,2.7
1576,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.021,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,0.021
1577,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,2.3
1578,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,3.3
1579,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1580,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.4,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,2.4
1581,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.5,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,3.5
1582,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1583,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,2.3
1584,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,3.3
1585,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1586,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1587,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.4,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,1.4
1588,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1589,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1590,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,1.8
1591,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1592,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1593,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.5,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,False,1.5
1594,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03,False,True,-1.0
1595,Food-Spice,Chili powder,Lead,300.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-12-09,True,False,300.0
1596,Food-Spice,Cumin seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,True,-1.0
1597,Food-Spice,Mustard seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,True,-1.0
1598,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,True,-1.0
1599,Food-Spice,Turmeric,Lead,0.53,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,False,0.53
1600,Food-Spice,Coriander and Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,True,-1.0
1601,Food-Spice,Hing,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,True,-1.0
1602,Toys/Children's Products,Crayon,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,False,2.9
1603,Toys/Children's Products,Crayon,Lead,0.76,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11,False,False,0.76
1604,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1605,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.2,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.2
1606,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,170.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,True,False,170.0
1607,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1608,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.1
1609,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,150.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,True,False,150.0
1610,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,2.3
1611,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,2.8
1612,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.038,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,0.038
1613,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,2.0
1614,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,3.7
1615,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.088,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,0.088
1616,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1617,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.3
1618,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1619,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1620,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.1
1621,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1622,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1623,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.1
1624,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,110.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,True,False,110.0
1625,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1626,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.1
1627,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,200.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,True,False,200.0
1628,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1629,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.3,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.3
1630,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1631,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1632,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,False,1.1
1633,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16,False,True,-1.0
1634,Food-Spice,Seasoning powder,Lead,0.9,ppm,UNKNOWN OR NOT STATED,ALGERIA,2015-12-30,False,False,0.9
1635,Food-Spice,Seasoning powder,Lead,0.54,ppm,UNKNOWN OR NOT STATED,ALGERIA,2015-12-30,False,False,0.54
1636,Cosmetics,Surma (Hashmi),Lead,850000.0,ppm,HASHMI SURMA SPECIAL,PAKISTAN,2016-01-05,True,False,850000.0
1637,Food-Spice,Ajicka,Lead,71.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-13,True,False,71.0
1638,Food-Spice,Georgian spice (Uckho),Lead,450.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-13,True,False,450.0
1639,Food-Spice,Svanuri Marili,Lead,14.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-13,True,False,14.0
1640,Food-Spice,Tkemaly,Lead,0.48,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-13,False,False,0.48
1641,Food-Spice,Tomato Puree,Lead,1.9,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-13,False,False,1.9
1642,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-01-20,False,True,-1.0
1643,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-01-20,False,True,-1.0
1644,Food-Spice,Cumin seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-01-20,False,True,-1.0
1645,Food-Spice,Masala powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-01-20,False,True,-1.0
1646,Food Other,Wooden bark,Lead,1.5,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2016-01-20,False,False,1.5
1647,Cosmetics,Surma,Lead,800000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2016-01-20,True,False,800000.0
1648,Dietary Supplement/Medications/Remedy,Liquid vitamin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2016-01-20,False,True,-1.0
1649,Food-Candy,Cookie,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2016-01-22,False,True,-1.0
1650,Food-Candy,Tamarindo,Lead,-1.0,ppm,Hershey Mexico,MEXICO,2016-01-22,False,True,-1.0
1651,Other,Cookie wrapper,Lead,-1.0,ppm,Baritas,MEXICO,2016-01-22,False,True,-1.0
1652,Food-Spice,Svanuri Marili,Lead,0.66,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-26,False,False,0.66
1653,Food-Spice,Cilantro,Lead,1.3,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-26,False,False,1.3
1654,Food-Spice,Utskho Suneli/Fenugreek,Lead,5.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-26,True,False,5.4
1655,Food Other,Beans,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-26,False,True,-1.0
1656,Toys/Children's Products,Red painted toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2016-01-26,False,True,-1.0
1657,Toys/Children's Products,Toy gun,Lead,41.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-01-26,True,False,41.0
1658,Toys/Children's Products,Crayon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2016-01-26,False,True,-1.0
1659,Food-Spice,Curry,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GUYANA,2016-01-29,False,True,-1.0
1660,Food-Spice,Svanuri Marili (Salt),Lead,920.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-02-05,True,False,920.0
1661,Food-Spice,Satsivi Spice,Lead,0.61,ppm,UNKNOWN OR NOT STATED,GEORGIA,2016-02-05,False,False,0.61
1662,Tableware/Pottery,Tea cup,Lead,99000.0,ppm,UNKNOWN OR NOT STATED,UZBEKISTAN,2016-02-10,True,False,99000.0
1663,Food-Spice,Oregano,Lead,-1.0,ppm,"McCormick & Company, Inc.",UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1664,Food-Spice,Italian Seasoning,Lead,-1.0,ppm,"McCormick & Company, Inc.",UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1665,Food-Spice,Montreal Steak seasoning,Lead,0.22,ppm,"McCormick & Company, Inc.",UNKNOWN OR NOT STATED,2016-02-10,False,False,0.22
1666,Food Other,Mung Beans,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1667,Food-Spice,Cumin,Lead,0.34,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-10,False,False,0.34
1668,Food-Spice,Black pepper,Lead,-1.0,ppm,"McCormick & Company, Inc.",UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1669,Food Other,Black Tea (brewed in a teapot from Uzbek)),Lead,0.83,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-10,False,False,0.83
1670,Food-Candy,Sugar,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1671,Food Other,Rice (in a tin),Lead,-1.0,ppm,“Inter Plast Tashkent”,UZBEKISTAN,2016-02-10,False,True,-1.0
1672,Food-Spice,Chili powder,Lead,0.37,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-02-10,False,False,0.37
1673,Food-Spice,Garam Mashala,Lead,0.4,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-02-10,False,False,0.4
1674,Food-Spice,Turmeric powder,Lead,160.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-02-10,True,False,160.0
1675,Food Other,Tea,Lead,0.34,ppm,M.M.Ispahani Limited,BANGLADESH,2016-02-10,False,False,0.34
1676,Cosmetics,Fair & Lovely Skin-lightening cream,Lead,-1.0,ppm,Unilever,UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1677,Cosmetics,Fair & Lovely Skin-lightening cream,Mercury,-1.0,ppm,Unilever,UNKNOWN OR NOT STATED,2016-02-10,False,True,-1.0
1678,Food Other,Aromatic Herbs Horchata Tea,Lead,0.48,ppm,Ile Industria Alimenticia,ECUADOR,2016-02-17,False,False,0.48
1679,Food-Spice,Ground Cumin,Lead,-1.0,ppm,Ile Industria Alimenticia,ECUADOR,2016-02-17,False,True,-1.0
1680,Food Other,Pasta shells,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-17,False,True,-1.0
1681,Food-Spice,Achiote vegetable oil with Annatto,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-17,False,True,-1.0
1682,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2016-02-17,False,True,-1.0
1683,Food-Spice,Paprika,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2016-02-17,False,True,-1.0
1684,Food-Spice,Dry Chili,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-17,False,True,-1.0
1685,Toys/Children's Products,Pacifier,Lead,-1.0,ppm,Children's Medical Ventures,UNITED STATES,2016-02-17,False,True,-1.0
1686,Toys/Children's Products,Toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-19,False,True,-1.0
1687,Cosmetics,Hashmi Surmi Special,Lead,870000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-02-19,True,False,870000.0
1688,Cosmetics,Lip Liner Pencil,Lead,17.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-02-23,True,False,17.0
1689,Cosmetics,Sindoor,Lead,7.5,ppm,UNKNOWN OR NOT STATED,INDIA,2016-02-23,True,False,7.5
1690,Cosmetics,Surma,Lead,660000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2016-02-24,True,False,660000.0
1691,Food Other,Tapioca,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2016-03-02,False,True,-1.0
1692,Cosmetics,Eye pencil,Lead,-1.0,ppm,Zhejiang Qingyuan Oudi Industrial Co.Ltd,CHINA,2016-03-08,False,True,-1.0
1693,Cosmetics,Black kohl eye pencil,Lead,26.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-08,True,False,26.0
1694,Food-Spice,Paprika,Lead,2400.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,True,False,2400.0
1695,Food-Spice,Black Pepper,Lead,0.72,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,False,False,0.72
1696,Food-Spice,Ras El Hanout,Lead,2.5,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,False,False,2.5
1697,Food Other,Olive Oil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,False,True,-1.0
1698,Food Other,Wheat,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,False,True,-1.0
1699,Food Other,Star Anise,Lead,0.53,ppm,UNKNOWN OR NOT STATED,ALGERIA,2016-03-09,False,False,0.53
1700,Toys/Children's Products,Train,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2016-03-09,False,True,-1.0
1701,Food-Spice,Dried basil leaves,Lead,0.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-17,False,False,0.5
1702,Food-Spice,Khmeli-Suneli,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-17,False,True,-1.0
1703,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,Hard Candy LLC,ARMENIA,2016-03-17,False,True,-1.0
1704,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,Hard Candy LLC,ARMENIA,2016-03-17,False,True,-1.0
1705,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,Grand Candy LLC,ARMENIA,2016-03-17,False,True,-1.0
1706,Food-Candy,Kapa-Kym Chocolate Candy,Lead,-1.0,ppm,Grand Candy LLC,ARMENIA,2016-03-17,False,True,-1.0
1707,Toys/Children's Products,Wooden toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2016-03-21,False,True,-1.0
1708,Food-Spice,Chili food seasoning,Lead,0.54,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-03-24,False,False,0.54
1709,Food-Spice,Turmeric,Lead,260.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-03-24,True,False,260.0
1710,Food-Spice,Coriander  Seasoning,Lead,0.66,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-03-24,False,False,0.66
1711,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-29,False,True,-1.0
1712,Food-Spice,Paprika,Lead,0.36,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-29,False,False,0.36
1713,Food-Spice,Red Hot Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-03-29,False,True,-1.0
1714,Food-Spice,Hot Red Pepper (Pimenta Roja),Lead,-1.0,ppm,SALMA Natural,UNKNOWN OR NOT STATED,2016-03-29,False,True,-1.0
1715,Food-Spice,Chilli Powder,Lead,-1.0,ppm,SQUARE Food & Beverage Ltd.,BANGLADESH,2016-03-29,False,True,-1.0
1716,Food-Spice,Red Pepper Spicy Hot,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-04-01,False,True,-1.0
1717,Food-Spice,Hot Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2016-04-01,False,True,-1.0
1718,Cosmetics,Caro White Lightening Beauty Cream,Lead,-1.0,ppm,Dream Cosmetics,IVORY COAST,2016-04-01,False,True,-1.0
1719,Cosmetics,Caro White Lightening Beauty Cream,Mercury,-1.0,ppm,Dream Cosmetics,IVORY COAST,2016-04-01,False,True,-1.0
1720,Toys/Children's Products,Toy car,Lead,6.9,ppm,Mattel,MALAYSIA,2016-04-04,True,False,6.9
1721,Toys/Children's Products,Toy car,Lead,-1.0,ppm,"Kintoy Die-Casting Mfy., Ltd.",CHINA,2016-04-04,False,True,-1.0
1722,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-07,False,True,-1.0
1723,Food-Spice,Masala,Lead,0.35,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-07,False,False,0.35
1724,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-07,False,True,-1.0
1725,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,True,-1.0
1726,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,True,-1.0
1727,Food-Spice,Cumin,Lead,0.32,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,False,0.32
1728,Food-Spice,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,True,-1.0
1729,Food-Spice,cardamon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,True,-1.0
1730,Food-Spice,Bay Leaf,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2016-04-11,False,True,-1.0
1731,Dietary Supplement/Medications/Remedy,Remedy for Cold/Flu,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PUERTO RICO,2016-04-15,False,True,-1.0
1732,Dietary Supplement/Medications/Remedy,Panadol Liquid,Lead,-1.0,ppm,Panadol,PAKISTAN,2016-04-21,False,True,-1.0
1733,Other,Hajmola,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,True,-1.0
1734,Other,Hajmola,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,True,-1.0
1735,Other,Hajmola,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,True,-1.0
1736,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,True,-1.0
1737,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Lead,1.1,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,False,1.1
1738,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2016-04-21,False,True,-1.0
1739,Food-Spice,Curry,Lead,0.37,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2016-04-22,False,False,0.37
1740,Toys/Children's Products,Car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MALAYSIA,2016-04-22,False,True,-1.0
1741,Toys/Children's Products,Truck,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,THAILAND,2016-04-22,False,True,-1.0
1742,Toys/Children's Products,Fire truck,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,THAILAND,2016-04-22,False,True,-1.0
1743,Toys/Children's Products,Van,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2016-04-22,False,True,-1.0
1744,Dietary Supplement/Medications/Remedy,Cordial de Monell,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,2016-04-22,False,True,-1.0
